,address_type,agency,agency_name,borough,bridge_highway_direction,city,closed_date,community_board,complaint_type,created_date,cross_street_1,cross_street_2,descriptor,due_date,facility_type,incident_address,incident_zip,intersection_street_1,intersection_street_2,landmark,location_type,park_borough,park_facility_name,resolution_action_updated_date,school_address,school_city,school_code,school_name,school_number,school_phone_number,school_region,school_state,school_zip,status,street_name,unique_key
3938,INTERSECTION,DOT,Department of Transportation,BRONX,,,2006-01-19T00:00:00.000,Unspecified BRONX,Street Condition,2006-01-18T00:00:00.000,,,Pothole,,N/A,,,BRUCKNER BOULEVARD,EAST 137 STREET,,,BRONX,Unspecified,2006-01-19T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3641366
3939,INTERSECTION,DOT,Department of Transportation,BRONX,,,2006-04-24T00:00:00.000,Unspecified BRONX,Street Condition,2006-04-24T00:00:00.000,,,Pothole,,N/A,,,EAST 135 STREET,3 AVENUE,,,BRONX,Unspecified,2006-04-24T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3641529
3940,BLOCKFACE,DOT,Department of Transportation,BRONX,,,2006-01-26T00:00:00.000,Unspecified BRONX,Street Condition,2006-01-26T00:00:00.000,SEDGWICK AVENUE,WEST 171 STREET,Pothole,,N/A, UNDERCLIFF AVENUE,,,,,,BRONX,Unspecified,2006-01-26T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,UNDERCLIFF AVENUE,3640424
3941,INTERSECTION,DOT,Department of Transportation,BRONX,,,2006-09-07T00:00:00.000,Unspecified BRONX,Street Condition,2006-09-02T00:00:00.000,,,Pothole,,N/A,,,WHITE PLAINS RD,BRONXDALE AVE,,,BRONX,Unspecified,2006-09-07T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3641401
3942,BLOCKFACE,DOT,Department of Transportation,Unspecified,,BRONX,2006-02-06T00:00:00.000,0 Unspecified,Street Condition,2006-02-06T00:00:00.000,LONGWOOD AVENUE,SPOFFORD AVENUE,Pothole,,N/A, TIFFANY STREET,,,,,,Unspecified,Unspecified,2006-02-06T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,TIFFANY STREET,3636686
3943,INTERSECTION,DOT,Department of Transportation,BRONX,,,2006-03-31T00:00:00.000,Unspecified BRONX,Street Condition,2006-03-31T00:00:00.000,,,Pothole,,N/A,,,EDWARD L GRANT HIGHWAY,JEROME AVENUE,,,BRONX,Unspecified,2006-03-31T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3642370
3944,INTERSECTION,DOT,Department of Transportation,BRONX,,,2006-03-31T00:00:00.000,Unspecified BRONX,Street Condition,2006-03-31T00:00:00.000,,,Pothole,,N/A,,,EAST 149 STREET,RIVER AVENUE,,,BRONX,Unspecified,2006-03-31T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3642371
3945,INTERSECTION,DOT,Department of Transportation,BRONX,,,2006-04-10T00:00:00.000,Unspecified BRONX,Street Condition,2006-04-05T00:00:00.000,,,Pothole,,N/A,,,CROSS BRONX EXPRESSWAY,3 AVENUE,,,BRONX,Unspecified,2006-04-10T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3642402
3946,INTERSECTION,DOT,Department of Transportation,BRONX,,,2006-04-19T00:00:00.000,Unspecified BRONX,Street Condition,2006-04-06T00:00:00.000,,,Pothole,,N/A,,,FIELDSTON ROAD,MANH COLLEGE PARKWAY,,,BRONX,Unspecified,2006-04-19T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3642407
3947,INTERSECTION,DOT,Department of Transportation,BRONX,,,2006-04-11T00:00:00.000,Unspecified BRONX,Street Condition,2006-04-06T00:00:00.000,,,Pothole,,N/A,,,RANDALL AVE,THROGS NECK EXPWY,,,BRONX,Unspecified,2006-04-11T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3642411
3948,INTERSECTION,DOT,Department of Transportation,BRONX,,,2006-03-14T00:00:00.000,Unspecified BRONX,Street Condition,2006-03-14T00:00:00.000,,,Pothole,,N/A,,,EINSTEIN LOOP,HUTCHINSON RIV PARKWAY,,,BRONX,Unspecified,2006-03-14T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3643219
3949,INTERSECTION,DOT,Department of Transportation,BRONX,,,2006-03-20T00:00:00.000,Unspecified BRONX,Street Condition,2006-03-20T00:00:00.000,,,Pothole,,N/A,,,PARK AVE,E 175 ST,,,BRONX,Unspecified,2006-03-20T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3643297
3950,BLOCKFACE,DOT,Department of Transportation,Unspecified,,STATEN ISLAND,2006-08-30T00:00:00.000,0 Unspecified,Street Condition,2006-08-29T00:00:00.000,FINGERBOARD ROAD,CLOVELAKE EXPRESSWAY ENTRANCE WB,Pothole,,N/A, NARROWS ROAD NORTH,,,,,,Unspecified,Unspecified,2006-08-30T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,NARROWS ROAD NORTH,3632012
3951,BLOCKFACE,DOT,Department of Transportation,BRONX,,BRONX,2006-03-20T00:00:00.000,06 BRONX,Street Condition,2006-03-20T00:00:00.000,BRONX STREET,WEST FARMS ROAD,Pothole,,N/A, EAST TREMONT AVENUE,10460,,,,,BRONX,Unspecified,2006-03-20T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,EAST TREMONT AVENUE,3643304
3952,BLOCKFACE,DOT,Department of Transportation,BRONX,,BRONX,2006-01-11T00:00:00.000,11 BRONX,Street Condition,2006-01-11T00:00:00.000,LACONIA AVENUE,ASTOR AVENUE,Pothole,,N/A, ESPLANADE,10469,,,,,BRONX,Unspecified,2006-01-11T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,ESPLANADE,3638645
3953,INTERSECTION,DOT,Department of Transportation,STATEN ISLAND,,,2006-06-19T00:00:00.000,Unspecified STATEN ISLAND,Street Condition,2006-06-18T00:00:00.000,,,Pothole,,N/A,,,MC CLEAN AVENUE,NORWAY AVENUE,,,STATEN ISLAND,Unspecified,2006-06-19T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3630995
3954,BLOCKFACE,DOT,Department of Transportation,STATEN ISLAND,,,2006-06-20T00:00:00.000,Unspecified STATEN ISLAND,Street Condition,2006-06-19T00:00:00.000,BUCHANAN AVENUE,KELL AVENUE,Pothole,,N/A, VICTORY BOULEVARD,,,,,,STATEN ISLAND,Unspecified,2006-06-20T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,VICTORY BOULEVARD,3631009
3955,BLOCKFACE,DOT,Department of Transportation,BRONX,,BRONX,2006-12-07T00:00:00.000,02 BRONX,Street Condition,2006-12-07T00:00:00.000,DRAKE STREET,HALLECK STREET,Pothole,,N/A, RANDALL AVENUE,10474,,,,,BRONX,Unspecified,2006-12-07T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,RANDALL AVENUE,3637603
3956,INTERSECTION,DOT,Department of Transportation,BRONX,,,2006-12-07T00:00:00.000,Unspecified BRONX,Street Condition,2006-12-07T00:00:00.000,,,Pothole,,N/A,,,CROSS BRONX EXPRESSWAY,MORRIS AVENUE,,,BRONX,Unspecified,2006-12-07T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3637614
3957,BLOCKFACE,DOT,Department of Transportation,BRONX,,,2006-12-13T00:00:00.000,Unspecified BRONX,Street Condition,2006-12-08T00:00:00.000,CRUGER AVENUE,HOLLAND AVENUE,Pothole,,N/A, PELHAM PARKWAY,,,,,,BRONX,Unspecified,2006-12-13T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,PELHAM PARKWAY,3637628
3958,INTERSECTION,DOT,Department of Transportation,BRONX,,,2006-10-11T00:00:00.000,Unspecified BRONX,Street Condition,2006-10-10T00:00:00.000,,,Pothole,,N/A,,,DELAFIELD AVENUE,WEST 250 STREET,,,BRONX,Unspecified,2006-10-11T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3636757
3959,BLOCKFACE,DOT,Department of Transportation,Unspecified,,BRONX,2006-08-28T00:00:00.000,0 Unspecified,Street Condition,2006-08-27T00:00:00.000,EAST GUN HILL ROAD,GIVAN AVENUE,Pothole,,N/A, PEARSALL AVENUE,,,,,,Unspecified,Unspecified,2006-08-28T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,PEARSALL AVENUE,3638559
3960,INTERSECTION,DOT,Department of Transportation,BRONX,,,2006-08-27T00:00:00.000,Unspecified BRONX,Street Condition,2006-08-27T00:00:00.000,,,Pothole,,N/A,,,CROSS BRONX EXPRESSWAY,EAST TREMONT AVENUE,,,BRONX,Unspecified,2006-08-27T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3638565
3961,INTERSECTION,DOT,Department of Transportation,BRONX,,,2006-01-03T00:00:00.000,Unspecified BRONX,Street Condition,2006-01-01T00:00:00.000,,,Pothole,,N/A,,,CROSS BRONX EXPRESSWAY,RANDALL AVENUE,,,BRONX,Unspecified,2006-01-03T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3639490
3962,INTERSECTION,DOT,Department of Transportation,BRONX,,,2006-08-03T00:00:00.000,Unspecified BRONX,Street Condition,2006-08-03T00:00:00.000,,,Pothole,,N/A,,,KNOLLS CRESCENT,KAPPOCK STREET,,,BRONX,Unspecified,2006-08-03T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3639529
3963,INTERSECTION,DOT,Department of Transportation,BRONX,,,2006-09-29T00:00:00.000,Unspecified BRONX,Street Condition,2006-09-29T00:00:00.000,,,Pothole,,N/A,,,CARVER LOOP,CO-OP CITY BOULEVARD,,,BRONX,Unspecified,2006-09-29T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3640457
3964,INTERSECTION,DOT,Department of Transportation,BRONX,,,2006-03-03T00:00:00.000,Unspecified BRONX,Street Condition,2006-03-03T00:00:00.000,,,Pothole,,N/A,,,EINSTEIN LOOP,HUTCHINSON RIV PARKWAY,,,BRONX,Unspecified,2006-03-03T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3641494
3965,INTERSECTION,DOT,Department of Transportation,BRONX,,,2006-03-04T00:00:00.000,Unspecified BRONX,Street Condition,2006-03-03T00:00:00.000,,,Pothole,,N/A,,,BRUCKNER BOULEVARD,WESTCHESTER AVENUE,,,BRONX,Unspecified,2006-03-04T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3641497
3966,INTERSECTION,DOT,Department of Transportation,BRONX,,,2006-03-10T00:00:00.000,Unspecified BRONX,Street Condition,2006-03-06T00:00:00.000,,,Pothole,,N/A,,,BRONX RIVER AVENUE,BRUCKNER BOULEVARD,,,BRONX,Unspecified,2006-03-10T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3641499
3967,INTERSECTION,DOT,Department of Transportation,BRONX,,,2006-04-06T00:00:00.000,Unspecified BRONX,Street Condition,2006-04-06T00:00:00.000,,,Pothole,,N/A,,,WEST 190 STREET,DR M L KING JR BOULEVARD,,,BRONX,Unspecified,2006-04-06T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3642417
3968,INTERSECTION,DOT,Department of Transportation,BRONX,,,2006-12-01T00:00:00.000,Unspecified BRONX,Street Condition,2006-11-27T00:00:00.000,,,Pothole,,N/A,,,CITY ISLAND AVENUE,MARINE STREET,,,BRONX,Unspecified,2006-12-01T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3642423
3969,INTERSECTION,DOT,Department of Transportation,BRONX,,,2006-11-30T00:00:00.000,Unspecified BRONX,Street Condition,2006-11-28T00:00:00.000,,,Pothole,,N/A,,,GILES PLACE,SEDGWICK AVENUE,,,BRONX,Unspecified,2006-11-30T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3642435
3970,INTERSECTION,DOT,Department of Transportation,BRONX,,,2006-11-28T00:00:00.000,Unspecified BRONX,Street Condition,2006-11-28T00:00:00.000,,,Pothole,,N/A,,,NEEDHAM AVENUE,EAST 222 STREET,,,BRONX,Unspecified,2006-11-28T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3642436
3971,INTERSECTION,DOT,Department of Transportation,BRONX,,,2006-11-28T00:00:00.000,Unspecified BRONX,Street Condition,2006-11-28T00:00:00.000,,,Pothole,,N/A,,,CROSS BRONX EXPRESSWAY,RANDALL AVENUE,,,BRONX,Unspecified,2006-11-28T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3642441
3972,BLOCKFACE,DOT,Department of Transportation,BRONX,,,2006-03-21T00:00:00.000,Unspecified BRONX,Street Condition,2006-03-21T00:00:00.000,BEND,TELLER AVENUE,Pothole,,N/A, FINDLAY AVENUE,,,,,,BRONX,Unspecified,2006-03-21T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,FINDLAY AVENUE,3643327
3973,BLOCKFACE,DOT,Department of Transportation,Unspecified,,STATEN ISLAND,,0 Unspecified,Street Condition,2006-06-18T00:00:00.000,IONIA AVENUE,LAMONT AVENUE,Wear & Tear,,N/A, LENEVAR AVENUE,,,,,,Unspecified,Unspecified,2006-06-19T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Pending,LENEVAR AVENUE,3630989
3974,INTERSECTION,DOT,Department of Transportation,BRONX,,,2006-01-10T00:00:00.000,Unspecified BRONX,Street Condition,2006-01-10T00:00:00.000,,,Pothole,,N/A,,,BRUCKNER BOULEVARD,WILKINSON AVENUE,,,BRONX,Unspecified,2006-01-10T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3638603
3975,BLOCKFACE,DOT,Department of Transportation,BRONX,,,2006-07-12T00:00:00.000,Unspecified BRONX,Street Condition,2006-07-12T00:00:00.000,BEACH AVENUE,TAYLOR AVENUE,Pothole,,N/A, CROSS BRONX EXPRESSWAY,,,,,,BRONX,Unspecified,2006-07-12T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,CROSS BRONX EXPRESSWAY,3636645
3976,BLOCKFACE,DOT,Department of Transportation,BRONX,,,2006-10-02T00:00:00.000,Unspecified BRONX,Street Condition,2006-10-02T00:00:00.000,BEND,WALDO AVENUE,Pothole,,N/A, WEST 246 STREET,,,,,,BRONX,Unspecified,2006-10-02T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,WEST 246 STREET,3636656
3977,BLOCKFACE,DOT,Department of Transportation,Unspecified,,BRONX,2006-01-31T00:00:00.000,0 Unspecified,Street Condition,2006-01-31T00:00:00.000,MORRIS AVENUE,NYCTA RAIL YARD,Pothole,,N/A, JEROME AVENUE,,,,,,Unspecified,Unspecified,2006-01-31T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,JEROME AVENUE,3637647
3978,BLOCKFACE,DOT,Department of Transportation,Unspecified,,BRONX,2006-01-11T00:00:00.000,0 Unspecified,Street Condition,2006-01-11T00:00:00.000,EAST 213 STREET,EAST 214 STREET,Pothole,,N/A, WHITE PLAINS ROAD,,,,,,Unspecified,Unspecified,2006-01-11T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,WHITE PLAINS ROAD,3638625
3979,INTERSECTION,DOT,Department of Transportation,BRONX,,,2006-03-05T00:00:00.000,Unspecified BRONX,Street Condition,2006-03-05T00:00:00.000,,,Pothole,,N/A,,,HUTCHINSON RIV PARKWAY,MIDDLETOWN ROAD,,,BRONX,Unspecified,2006-03-05T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3637675
3980,BLOCKFACE,DOT,Department of Transportation,BRONX,,BRONX,2006-12-14T00:00:00.000,04 BRONX,Street Condition,2006-12-14T00:00:00.000,GRAND CONCOURSE,SHERIDAN AVENUE,Pothole,,N/A, EAST 172 STREET,10457,,,,,BRONX,Unspecified,2006-12-14T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,EAST 172 STREET,3637688
3981,INTERSECTION,DOT,Department of Transportation,BRONX,,,2006-02-21T00:00:00.000,Unspecified BRONX,Street Condition,2006-02-21T00:00:00.000,,,Pothole,,N/A,,,BRUCKNER BOULEVARD,WILKINSON AVENUE,,,BRONX,Unspecified,2006-02-21T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3636881
3982,BLOCKFACE,DOT,Department of Transportation,BRONX,,,2006-12-14T00:00:00.000,Unspecified BRONX,Street Condition,2006-12-14T00:00:00.000,HOLLERS AVENUE,REEDS MILL LANE,Pothole,,N/A, STEENWICK AVENUE,,,,,,BRONX,Unspecified,2006-12-14T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,STEENWICK AVENUE,3637696
3983,INTERSECTION,DOT,Department of Transportation,BRONX,,,2006-01-10T00:00:00.000,Unspecified BRONX,Street Condition,2006-01-10T00:00:00.000,,,Pothole,,N/A,,,WILSON AVENUE,PELHAM PARKWAY,,,BRONX,Unspecified,2006-01-10T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3638608
3984,BLOCKFACE,DOT,Department of Transportation,BRONX,,,2006-01-10T00:00:00.000,Unspecified BRONX,Street Condition,2006-01-10T00:00:00.000,EASTCHESTER ROAD,STILLWELL AVENUE,Pothole,,N/A, PELHAM PARKWAY,,,,,,BRONX,Unspecified,2006-01-10T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,PELHAM PARKWAY,3638609
3985,BLOCKFACE,DOT,Department of Transportation,BRONX,,BRONX,2006-01-11T00:00:00.000,11 BRONX,Street Condition,2006-01-11T00:00:00.000,BOUCK AVENUE,THROOP AVENUE,Pothole,,N/A, PELHAM PARKWAY,10469,,,,,BRONX,Unspecified,2006-01-11T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,PELHAM PARKWAY,3638635
3986,INTERSECTION,DOT,Department of Transportation,BRONX,,,2006-02-24T00:00:00.000,Unspecified BRONX,Street Condition,2006-02-19T00:00:00.000,,,Pothole,,N/A,,,W 230TH ST,BROADWAY,,,BRONX,Unspecified,2006-02-24T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3639580
3987,BLOCKFACE,DOT,Department of Transportation,Unspecified,,BRONX,2006-02-21T00:00:00.000,0 Unspecified,Street Condition,2006-02-19T00:00:00.000,EASTCHESTER ROAD,WILLIAMSBRIDGE ROAD,Pothole,,N/A, PELHAM PARKWAY,,,,,,Unspecified,Unspecified,2006-02-21T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,PELHAM PARKWAY,3639585
3988,BLOCKFACE,DOT,Department of Transportation,BRONX,,,2006-02-18T00:00:00.000,Unspecified BRONX,Street Condition,2006-02-18T00:00:00.000,PELHAM PARKWAY,PELHAM PARKWAY,Pothole,,N/A, WHITE PLAINS ROAD,,,,,,BRONX,Unspecified,2006-02-18T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,WHITE PLAINS ROAD,3639583
3989,BLOCKFACE,DOT,Department of Transportation,BRONX,,,2006-03-13T00:00:00.000,Unspecified BRONX,Street Condition,2006-03-12T00:00:00.000,EAST 138 STREET,EAST 140 STREET,Pothole,,N/A, GRAND CONCOURSE,,,,,,BRONX,Unspecified,2006-03-13T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,GRAND CONCOURSE,3640517
3990,INTERSECTION,DOT,Department of Transportation,BRONX,,,2006-04-26T00:00:00.000,Unspecified BRONX,Street Condition,2006-04-24T00:00:00.000,,,Pothole,,N/A,,,HUTCHINSON RIV PARKWAY,MIDDLETOWN ROAD,,,BRONX,Unspecified,2006-04-26T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3641522
3991,INTERSECTION,DOT,Department of Transportation,BRONX,,,2006-04-24T00:00:00.000,Unspecified BRONX,Street Condition,2006-04-24T00:00:00.000,,,Pothole,,N/A,,,EAST 138 STREET,3 AVENUE,,,BRONX,Unspecified,2006-04-24T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3641527
3992,BLOCKFACE,DOT,Department of Transportation,BRONX,,,2006-04-24T00:00:00.000,Unspecified BRONX,Street Condition,2006-04-24T00:00:00.000,MAJOR DEEGAN EXPRESSWAY,MAJOR DEEGAN EXPRESSWAY,Pothole,,N/A, EAST 138 STREET,,,,,,BRONX,Unspecified,2006-04-24T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,EAST 138 STREET,3641531
3993,INTERSECTION,DOT,Department of Transportation,BRONX,,,2006-01-23T00:00:00.000,Unspecified BRONX,Street Condition,2006-01-23T00:00:00.000,,,Pothole,,N/A,,,BRUCKNER BOULEVARD,EAST 133 STREET,,,BRONX,Unspecified,2006-01-23T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,3642489
3994,BLOCKFACE,DOT,Department of Transportation,STATEN ISLAND,,,,Unspecified STATEN ISLAND,Street Condition,2006-07-17T00:00:00.000,WEST SHORE EXPRESSWAY,UNNAMED STREET,Wear & Tear,,N/A, MULDOON AVENUE,,,,,,STATEN ISLAND,Unspecified,2006-07-18T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Pending,MULDOON AVENUE,3634860
